Mouse_20110408_610x610x660um, min seglength =  50.0
609.280000 609.280000 662.000000 box dimensions in microns
30   30   30	number of tissue points in x,y,z directions
50.	outer bound distance (100. in test case)
100.	max. segment length.  (5. in test case)
4 nodsegm, max. allowed number of segments per node
3573	total number of segments
name  type   from   to   diam. rel. flow  hem.
 15008   423.043   470.455   534.407
 15010   430.881   534.405   528.216
 15023   532.372   414.836   460.068
 15036   322.592   417.030   572.892
 15045   173.198   198.757   471.616
 15052   186.695   196.895   513.309
 15059   195.791   222.014   545.980
 15069   601.394   335.117   500.968
 15076   604.851   347.365   543.973
 15078   608.843   338.415   457.791
 15087   558.786   322.896   478.853
 15096   514.431   304.298   481.907
 15097   510.124   301.655   483.552
 15103   609.280   338.785   450.622
 15104   410.169   204.507   468.837
 15111   398.206   208.094   515.256
 15130   431.987   373.489   539.885
 15137   460.714   297.473   490.718
 15139   553.551   409.872   577.814
 15142   558.013   394.610   599.429
 15145   575.996   385.283   609.083
 15175   367.480   528.335   534.780
 15183   368.676   518.850   579.815
 15191   373.138   508.807   627.233
 15201   375.669   544.519   595.116
 15214   333.087   549.206   518.537
 15219   602.675   279.406   573.334
 15231   576.452   313.641   557.431
 15239   542.949   306.386   527.673
 15242   307.511   358.989   543.096
 15245   292.871    72.705   635.951
 15251   346.735   176.383   365.976
 15266   155.354   461.577   627.376
 15267   150.533   463.646   629.399
 15273   155.869   491.940   649.149
 15278   177.428   604.481   441.363
 15286   184.911   606.824   490.059
 15294   189.378   605.286   538.144
 15299   254.690    60.322   619.811
 15306   601.608   418.922   512.070
 15314   601.452   420.143   559.804
 15321   597.532   427.846   601.173
 15333   121.785   302.375   485.513
 15343   141.660   355.882   510.648
 15356   187.188   395.171   580.949
 15363   214.130   381.198   583.192
 15373    92.760    57.248   456.333
 15374   201.788    87.241   472.306
 15385   238.212    51.417   542.523
 15393   275.713    72.540   566.503
 15413   306.688    50.759   593.359
 15416   169.704     1.340   477.567
 15423   186.685    29.959   504.804
 15425   156.341     1.463   301.713
 15437   536.336   192.363   545.388
 15444   532.459   194.444   605.353
 15450   538.818   207.095   641.786
 15451   389.639   295.567   520.934
 15453   384.153   293.875   538.153
 15461   428.723   314.475   493.769
 15464   395.242   296.846   556.652
 15478   380.130   328.240   534.791
 15481   390.145   329.642   547.660
 15486   362.418   284.345   479.418
 15492   340.311   608.688   489.729
 15502   526.723   294.513   502.063
 15507   256.734   198.011   582.211
 15518   472.060   343.834   494.814
 15521   373.908   194.554   572.115
 15523   375.925   196.233   587.084
 15542   366.776   380.961   614.966
 15546   551.879   562.961   534.368
 15561   571.822   551.200   582.008
 15574   518.309   472.214   607.275
 15581   525.498   597.623   618.108
 15583   518.585   605.758   625.952
 15593   519.207   340.136   563.720
 15595   591.782    70.786   534.605
 15601   584.389    83.112   578.282
 15606   584.657    97.342   604.238
 15616   585.302    61.236   520.313
 15619   592.923    54.981   501.269
 15627   553.844    89.286   544.333
 15635   561.347   122.616   574.697
 15643   549.626   123.693   645.181
 15656   522.934   129.194   661.413
 15665   358.112   337.052   604.575
 15677   437.668   371.535   539.540
 15684   306.012   373.847   559.565
 15687   438.485   579.697   537.527
 15690   441.093   535.896   552.496
 15692   437.826   531.324   572.596
 15693   436.521   518.892   581.835
 15702   475.337   599.929   520.066
 15722   609.120   263.630   470.020
 15729   527.849   394.177   614.525
 15734   509.157   422.296   587.423
 15739   527.166   475.593   564.905
 15748   570.802   419.550   531.629
 15761   586.424   458.420   465.704
 15767   213.592     1.313   415.505
 15769   212.337     1.190   404.058
 15775   224.461    12.879   627.929
 15786   304.231   607.334   540.269
 15787   609.275   262.900   463.899
 15795   600.256   269.411   619.557
 15811   588.621   225.420   617.943
 15816   584.248   207.756   592.148
 15818   171.722   395.496   527.850
 15826   170.346   416.099   570.150
 15833   170.100   414.458   613.906
 15841   169.165   409.306   658.780
 15842   165.069   405.633   662.000
 15850   111.236   359.946   500.441
 15857    79.368   352.412   502.168
 15864    51.925   334.430   469.980
 15866    48.291   331.877   458.404
 15867   152.076   382.537   515.935
 15877   188.023   602.080   574.110
 15883   597.153   517.732   593.211
 15894    79.202   256.146   374.046
 15902    81.026   258.207   421.929
 15911    81.365   258.957   469.794
 15918    72.314   247.544   516.740
 15919    69.132   243.102   523.391
 15920   236.697   593.308   525.898
 15924   105.866   318.904   544.987
 15929    83.106   332.324   547.901
 15934   334.505   297.126   545.768
 15944   340.184   290.950   562.095
 15957   341.479   312.533   588.078
 15976   505.944   328.295   555.034
 15979   482.421   325.907   554.488
 15985   477.877   364.924   547.794
 15991   518.576   357.044   523.043
 16004   511.390   324.116   545.739
 16005   473.670   325.719   568.661
 16011   478.514   402.074   543.836
 16024   480.734   202.719   539.857
 16032   609.207   572.433   410.684
 16033   442.624   461.824   603.922
 16041   420.684   458.106   574.826
 16051   417.525   424.570   618.643
 16054   471.848   578.378   473.971
 16061   446.215   605.847   499.563
 16063   366.180   105.850   604.271
 16072   363.222   167.600   628.950
 16084   340.250   189.330   556.934
 16095   389.735   578.364   555.853
 16102   374.714   594.881   595.778
 16103   373.049   598.064   601.491
 16109   557.896    41.638   482.632
 16117   549.605    50.160   526.362
 16126   554.539    63.017   568.947
 16135   540.468    94.255   604.647
 16145   585.106    19.227   493.725
 16148   542.583    81.326   630.066
 16150   600.109    14.681   536.516
 16152   600.477    19.541   549.523
 16161   569.627    19.286   586.471
 16170   535.973    45.015   609.227
 16178   104.194   471.556   519.273
 16199   274.754   251.117   491.424
 16204   269.714   267.766   518.763
 16214   347.075    14.973   525.567
 16220   311.821   481.192   587.819
 16223   316.076   476.140   606.242
 16228   378.967   497.464   639.922
 16241   401.366   527.138   599.514
 16249   401.418   536.701   552.859
 16256   489.021   477.455   520.536
 16257   490.021   481.323   519.516
 16268   518.368   442.212   523.680
 16275   517.997   406.910   518.677
 16280   471.165   424.071   633.121
 16283   471.143   420.486   649.629
 16285   467.540   408.693   587.921
 16294   446.810   497.103   551.903
 16304   446.743   512.029   626.622
 16319   485.342   166.229   589.533
 16322   472.343   169.150   601.114
 16335   228.472   299.384   585.603
 16339   239.443   303.889   613.039
 16345   266.286   294.010   612.058
 16355   244.654   259.936   623.752
 16360   256.465   395.142   561.871
 16368   237.361   384.321   603.843
 16379   434.560   239.273   559.001
 16387   436.444   224.211   605.420
 16395   432.219   208.347   650.915
 16396   433.910   246.037   513.597
 16405   469.998   239.953   646.621
 16411   606.897   106.394   529.025
 16418   603.419   111.502   565.954
 16427   410.249    83.745   600.182
 16434   475.659    95.106   559.764
 16438   454.123    91.808   581.359
 16440   506.452   116.647   532.083
 16444   505.885   135.539   525.096
 16456   333.920   500.946   587.424
 16461   334.512   504.294   614.532
 16470   364.957   493.827   584.123
 16477   337.984   468.361   608.456
 16478   354.049   407.361   624.634
 16480   375.944   580.461   521.119
 16491   358.906   559.734   479.146
 16505   382.936   575.886   477.631
 16513   397.120   544.824   443.148
 16515   372.424   586.989   532.956
 16523   340.556   575.956   568.863
 16525   331.659   572.843   570.917
 16531   340.435   568.460   605.400
 16535   376.800   604.445   531.631
 16550   234.773   464.942   525.289
 16559   267.127   488.834   553.834
 16571   285.383   513.179   620.305
 16572   288.883   514.826   626.727
 16573    88.801   205.225   415.501
 16589   186.406   232.123   608.521
 16599   172.835   185.716   615.434
 16609   207.926   210.472   502.482
 16613   388.273    31.343   554.242
 16620   497.005   422.680   554.655
 16623   487.799   392.826   574.921
 16624   474.040   402.045   570.824
 16635   391.175   178.570   480.085
 16640   280.671   220.387   519.643
 16648   271.751   243.089   561.289
 16655   260.280   271.128   577.766
 16665   265.978   319.423   578.149
 16676   309.101   305.655   581.881
 16684   302.270   231.337   557.350
 16706   250.691   230.071   558.957
 16715   266.082   217.519   516.464
 16724   441.118   198.742   496.367
 16730    97.049   355.787   536.942
 16742   309.945   475.211   621.642
 16757   201.149    54.019   572.163
 16761   403.408   440.913   650.174
 16768   381.318   476.951   659.345
 16778   596.078   579.440   552.832
 16786   582.009   578.418   505.697
 16796   596.723   369.187   388.327
 16797   598.783   369.870   383.080
 16808   316.298   254.919   607.127
 16815   246.723   517.815   562.898
 16828   292.549   534.500   558.593
 16836   237.940   501.462   549.129
 16843   246.894   487.399   554.700
 16846   293.215   568.929   596.404
 16847   288.140   575.089   588.673
 16858   272.713   601.178   620.759
 16860   268.286   606.493   630.794
 16861   104.135   526.154   612.317
 16862   122.573   609.280   553.603
 16871    89.896    66.020   554.501
 16881   560.497   388.610   564.472
 16894   455.134   327.320   552.597
 16895   472.515   326.759   587.668
 16907   609.217    56.852   516.455
 16916   532.472   140.110   588.811
 16918   531.642   150.873   585.609
 16921   529.644   151.938   564.251
 16928   581.021    43.827   583.822
 16935   567.992    67.573   623.002
 16942   554.412    44.911   472.739
 16951   226.880   118.512   577.835
 16956   218.658   111.142   607.512
 16967   141.240   315.073   513.336
 16975   141.966   310.070   465.884
 16977   110.745   286.196   561.729
 16993   310.566   544.258   601.588
 17002   461.888   547.372   555.327
 17003   469.300   553.627   550.243
 17011   484.036   548.651   602.912
 17018   490.812   558.236   644.000
 17027   503.657   517.509   626.092
 17029   442.723   509.483   654.675
 17030   505.987   274.272   633.149
 17036   496.415   586.057   577.712
 17044   583.751   461.024   533.847
 17052   586.887   472.450   488.575
 17056   597.948   424.231   338.559
 17064   590.052   414.772   650.074
 17072   483.436   184.468   604.378
 17074   476.530   177.801   615.021
 17085   505.525   205.960   649.141
 17088   492.010   201.881   559.553
 17089   505.468   427.981   594.248
 17090   430.235   303.118   569.959
 17097   439.169   341.784   592.592
 17103   457.335   371.379   606.598
 17106   468.102   380.151   601.090
 17116   412.493   166.523   605.413
 17117   412.122   168.407   611.014
 17130   417.782   151.636   515.718
 17137   417.825   172.618   478.475
 17141   449.184   194.416   603.121
 17149   417.391   200.964   570.904
 17151   416.922   208.831   561.176
 17155   539.004   183.274   604.011
 17159   192.433   348.228   570.292
 17167   170.294   362.237   607.286
 17175   161.399   350.563   650.047
 17177   167.052   348.826   658.453
 17184   191.546   332.938   611.883
 17187   189.762   323.131   626.594
 17195   268.971   140.423   585.684
 17203   266.016   131.644   630.416
 17217   291.588   126.783   619.130
 17226   532.141   139.155   545.874
 17241   530.961   163.639   527.281
 17246   563.287   190.745   627.459
 17256   477.200   212.966   603.283
 17262   215.970   234.524   581.044
 17266   355.559   564.624   633.759
 17273   361.599   587.989   623.970
 17276   149.847   336.598   575.973
 17283   166.276   353.102   538.189
 17291   170.013   359.975   491.682
 17299   168.818   359.752   444.209
 17307   162.540   355.767   396.123
 17313   155.883   348.538   358.518
 17319   313.769   529.829   641.562
 17322   302.264   541.213   634.637
 17327   379.992   204.887   635.427
 17336   400.911   171.054   662.000
 17343   536.243   424.930   629.657
 17346   544.765   408.761   642.953
 17350   526.423   392.271   634.923
 17360   580.407   410.825   656.548
 17368   475.902   452.745   565.256
 17374   468.937   509.095   625.714
 17388   518.552   542.043   579.167
 17398   397.287   579.640   634.447
 17406   393.905   578.225   658.251
 17421   421.807   373.906   551.682
 17423   413.941   363.020   595.582
 17433   395.904   337.320   613.070
 17445   395.825   308.227   607.347
 17447   559.778   348.160   570.650
 17448   604.950   350.507   602.761
 17451   317.717   349.651   617.991
 17456   289.298   363.016   587.005
 17470   354.806   358.205   645.020
 17481   400.416   373.258   649.952
 17487   426.132   377.981   643.213
 17491   451.199   369.144   625.952
 17495   207.583   378.302   634.214
 17501   457.655   340.520   628.219
 17511   442.755   279.507   602.048
 17514   502.332   271.327   621.359
 17522   478.575   255.891   586.416
 17532   509.201   221.133   637.621
 17533   509.340   216.656   641.722
 17536   241.119   231.433   589.490
 17550   230.937   159.106   660.583
 17558   315.280   199.464   550.301
 17559   317.097   202.219   555.778
 17562   323.335   208.894   643.385
 17565   327.581   208.983   661.368
 17574   326.566   359.299   558.711
 17575   276.933   414.486   588.165
 17584   275.570    98.123   654.635
 17589   309.761   127.405   648.570
 17594   446.511   144.490   586.768
 17597   450.088   128.868   615.012
 17606   466.817   591.843   638.717
 17612   436.765   563.115   654.919
 17618   432.478   551.052   622.245
 17625   609.280   101.598   623.093
 17627   597.123   167.004   581.439
 17636   125.656   422.197   631.955
 17648   154.012   492.485   661.383
 17652   579.984   294.730   583.728
 17660   544.069   298.685   555.084
 17668   542.021   539.268   563.957
 17681   339.416   131.638   600.764
 17688   323.113   143.776   561.678
 17695   301.898   137.215   521.004
 17701   285.887   149.587   486.506
 17707   411.608   269.300   635.730
 17709   452.180   282.630   607.621
 17714   155.889   157.275   633.162
 17717   361.403     4.904   267.257
 17729   257.356   450.906   577.402
 17733   258.771   441.459   551.149
 17741   275.983   430.469   526.482
 17742   445.601   565.459   497.639
 17743   459.831   592.301   621.419
 17757   607.053   373.081   635.728
 17762   397.522   175.482   609.279
 17763   594.780   485.480   590.036
 17764   544.583   542.395   611.676
 17765   545.105   543.012   617.599
 17772   325.102   452.205   660.814
 17773   597.337   512.575   626.012
 17775   608.509   529.984   521.159
 17777   550.884   449.713   634.204
 17792   363.007   551.727   647.145
 17802   320.046   532.421   658.839
 17805   403.367   607.950   586.938
 17806   505.470   379.580   628.057
 17809   408.095   269.045   659.322
 17815   405.156   238.549   658.491
 17816   297.796   186.157   653.871
 17833   253.061   205.311   628.729
 17840   224.432   236.055   632.978
 17841   161.060   529.067   608.726
 17845   198.173     1.190   641.075
 17849   252.863     1.190   652.281
 17858   449.127   106.891   607.019
 17866   465.195   117.357   561.973
 17873   479.261   133.653   519.716
 17877   503.396   152.226   614.160
 17878   424.774    94.027   656.066
 17879   429.993    96.960   645.942
 17884   500.413   300.441   615.103
 17897   520.379   342.098   659.601
 17898   355.263    94.680   658.627
 17902   348.455   107.386   636.269
 17907   538.262     1.437   652.564
 17913   232.230   100.548   634.653
 17914   229.663   104.583   638.481
 17916   299.602    85.776   661.611
 17919   544.315   313.077   629.563
 17928   521.976   300.595   589.581
 17932   504.531   303.799   589.000
 17938   144.955   224.450   542.160
 17946   152.647   229.308   590.208
 17952   153.906   236.506   661.956
 17958   156.318   232.248   626.103
 17959   367.127     1.964   643.597
 17960   185.235   165.262   662.000
 17968   211.120   141.565   631.716
 17979   228.057   101.431   662.000
 17996   162.991   415.700   613.114
 18006   573.513   316.242   661.933
 18007   573.492   342.800   626.010
 18038   429.529   563.998    29.325
 18040   293.504   439.280    28.208
 18045   319.028   535.647    41.482
 18046   281.097   523.838    68.750
 18050   376.059   573.645    67.385
 18053   167.157   374.532    22.151
 18055   151.095   336.935    20.279
 18060   180.120   447.144    99.883
 18068   200.666   497.443    23.183
 18072   454.345   467.185   149.786
 18076   102.208   392.769    27.925
 18080   465.102   399.849    32.421
 18081   503.548   386.801    43.367
 18082   515.424   384.736    52.486
 18090   590.688   464.615    63.738
 18093   151.406   199.455    36.444
 18095   229.891   260.292    66.471
 18099    98.147   471.070    27.750
 18100   301.446   238.536    93.085
 18101   318.714   202.143   112.320
 18107   487.210   569.645    78.292
 18108   504.204   497.950    82.666
 18111   502.655   546.456    58.100
 18112   500.249   532.033   103.217
 18115   394.743   224.657    49.938
 18116   567.879   369.855    40.990
 18124   192.978   104.944    53.259
 18127   409.744   267.382   103.396
 18129   125.028   166.054    47.827
 18134   160.590    70.976    61.192
 18137    86.126   575.752    28.626
 18141   563.191   224.904    60.438
 18148   331.576   499.262    49.541
 18149   371.694   511.834    87.465
 18151   356.660   508.743   151.128
 18152   390.630   505.679   179.965
 18153   398.778   533.114   209.450
 18154   372.571   547.357   324.236
 18156   153.416   539.454   354.547
 18157   124.418   601.309   283.629
 18158   141.905   546.114   339.383
 18166   411.929   442.601    70.161
 18174     8.748   220.789    53.285
 18175   108.313   223.241    87.261
 18177    84.926     5.156    87.463
 18182     7.348    52.439    83.169
 18185   248.019   339.667   132.720
 18188   335.894   350.086   314.075
 18190   228.780   532.539   289.826
 18192   312.785   351.119   173.311
 18203   403.386   368.924   107.854
 18205   154.349   294.014    75.164
 18206   178.130   297.088   116.457
 18207   206.832   359.180   133.275
 18209   225.183   354.586   190.064
 18210   217.546   307.777   204.644
 18213   406.164   487.248    58.015
 18217   184.131   467.148   234.608
 18218   194.806   480.761   259.015
 18220   210.996   483.333   353.518
 18230    43.196    48.622    71.943
 18231    57.297    87.511    63.884
 18234   278.537   570.346    91.815
 18236   231.876   191.593    60.385
 18239   276.808   196.254    68.994
 18253   411.142   380.827   239.168
 18255   290.131   295.043   271.321
 18257   382.902   597.461   347.573
 18258   564.771   262.235   144.648
 18261   106.732   253.402   117.106
 18263   103.199   267.857   137.850
 18265    49.162   523.202    97.704
 18272   189.284    73.854   160.642
 18273   143.559   100.526   197.376
 18275   255.602    44.606   218.200
 18279   484.723   492.783   211.227
 18288   569.390   562.114    71.384
 18289   570.013   168.249    75.908
 18291   602.660   498.784    70.910
 18293   227.231   222.393   111.643
 18295   295.501   207.012   172.380
 18298   459.923    84.309    87.299
 18300   605.085   249.583    93.740
 18302   174.461   141.132   124.751
 18303   118.390    67.786   131.198
 18304   194.333   165.234   217.203
 18305   189.374   198.609   310.254
 18308   118.195   123.607    52.635
 18312   334.609   117.791    69.263
 18313   299.848   230.572   234.766
 18314   379.720   250.100   221.203
 18321   299.790    13.234   145.527
 18322   370.198   157.990   176.307
 18323   393.141    56.826   238.415
 18328   344.047   385.674   326.067
 18331   125.375   348.441   167.680
 18332   121.113   352.135   159.240
 18335   144.939   183.245   191.345
 18342   249.078   204.534   170.614
 18343   223.902   121.828   111.581
 18347   266.291   584.835    74.845
 18349   231.967   441.621    29.845
 18350   281.959   430.260    68.993
 18352   379.380   474.104   146.556
 18355   460.133   159.227   112.101
 18359   476.402   108.123   131.345
 18361   482.521   477.828   126.086
 18363   240.902   518.766   215.861
 18367    45.376   534.297    65.895
 18371    42.341   549.060    40.771
 18378   219.574   274.138   150.077
 18380   216.491   284.807   102.478
 18381   453.232   257.790    98.906
 18382   474.851   286.494   142.291
 18385   429.563   221.530   138.738
 18387   544.097   205.593   110.766
 18388   490.187    95.318   101.611
 18389   501.748    87.639   195.732
 18391   525.464    68.276    96.085
 18394   581.534    82.281   179.938
 18398   536.692   209.401    91.618
 18402   298.149    17.994   218.389
 18403   286.179    16.476   241.786
 18404   313.865    43.576   282.128
 18406   380.974    56.549   297.597
 18413    90.693    87.044   130.874
 18415    17.316   109.595   263.997
 18418   126.440   121.044   137.743
 18422   464.000   580.933   132.452
 18424   437.654   545.441   103.174
 18427   440.031   541.036   138.252
 18430   438.485   135.944    69.983
 18431   445.775   120.450    80.841
 18440   301.608   282.950   214.690
 18442   336.959   261.829   114.692
 18443   584.069   467.083   124.623
 18444   579.138   457.019   137.209
 18448    58.794   312.091   260.353
 18465    12.790   308.711   199.382
 18468   306.026   359.974   422.132
 18471   553.994   223.300   225.061
 18475   158.404   244.050   286.467
 18478   335.753   306.075   389.412
 18481   469.587   403.241   289.594
 18486   478.404    30.274   170.692
 18490   536.737   101.291   240.281
 18493   551.683    88.608   269.623
 18494   557.845    87.770   299.869
 18496   466.597   128.915   216.826
 18497   449.804    92.970   240.208
 18498   425.427   122.042   261.093
 18499   515.784    90.992   295.447
 18503   515.347   199.145   281.909
 18506   558.386   355.995   319.042
 18508   355.117   113.624   134.177
 18509   272.092   206.869   264.985
 18518   241.877   217.469   295.623
 18519   200.918   283.697   221.776
 18523   192.485   429.879   176.270
 18526   281.525   374.233   161.679
 18529   337.955   549.902   310.421
 18535   346.426   469.840   210.666
 18540   558.242   131.850   121.142
 18541   472.502   215.828   223.629
 18543   528.225   143.825   158.412
 18548    43.197   474.881   269.507
 18550   182.089    37.563   152.867
 18551   161.035   101.629   388.902
 18564   164.934   392.799   120.743
 18565    80.580   289.518    72.503
 18572   367.619    12.533   122.010
 18577   546.596   389.506   153.585
 18580   501.500    29.424   129.176
 18582   513.743    92.557   399.356
 18584   501.463   105.601   371.238
 18586    87.793    19.415   235.261
 18591   354.685   490.924   366.677
 18594    37.518   236.232   186.108
 18599   474.346   258.201   196.700
 18600   500.929   245.481   255.510
 18604   442.487   259.136   226.672
 18606   495.818   243.306   340.326
 18609   251.252   468.283   392.222
 18612   463.699   301.176   196.433
 18621   356.239   191.372   191.900
 18623    94.835   349.441   362.936
 18625    46.695   255.547   118.523
 18629   325.854   281.276   341.404
 18632   141.957   122.076   210.382
 18636   267.202    84.479   269.043
 18638   225.316   116.018   352.597
 18649   219.515   144.988   238.949
 18653   212.363   285.305   279.505
 18654   232.312   296.601   313.180
 18657   215.624   288.028   401.715
 18666   280.124   267.822   396.070
 18671   276.412   578.323   238.306
 18674   200.755    26.481   301.791
 18679   463.501   104.209   323.812
 18680   443.649   132.793   268.116
 18684   541.471   467.728   342.491
 18685   567.157   504.432   211.440
 18691   565.115   552.856   175.311
 18692   558.338   500.192   256.483
 18693    61.993   514.023   168.278
 18694    72.957   511.492   188.439
 18697   173.448   154.183   301.853
 18701   149.302    93.766   320.684
 18704   533.911   565.512   158.052
 18707   520.286   590.183   306.056
 18708   512.593   587.667   380.460
 18709   484.263   481.021   431.419
 18718   548.884   146.329   264.249
 18721   419.140   327.672   136.851
 18731   592.022   189.058   326.654
 18734   378.496   136.150   101.467
 18735   374.732   344.480   385.736
 18737   187.152   393.267   308.067
 18739   218.200   250.538   335.831
 18744    85.146   125.181   341.219
 18746    90.849   151.676   379.638
 18748   408.658   376.344   249.886
 18750    66.736   525.483   235.269
 18751   552.412   399.265   253.170
 18754   281.983   132.736   165.456
 18758   244.278   120.545   231.499
 18759   218.137   128.140   319.986
 18763   317.822   284.282   411.203
 18771   437.087   144.941   335.797
 18782   317.354   268.127   307.351
 18791   189.200   587.170   208.589
 18799   231.364   478.824   395.770
 18804   543.465   142.246   227.631
 18805   497.643   565.635   343.118
 18806   532.517   504.395   381.022
 18808   100.910   421.468   324.281
 18814   451.627   185.429   323.947
 18825   284.250   146.693   270.130
 18829   341.740   534.079   419.986
 18830   421.938   529.068   250.658
 18834   570.559   146.306   499.895
 18835   115.475   134.453   241.815
 18839   282.781   456.441   362.233
 18844    59.238   127.893   448.361
 18845    95.327   160.997   495.610
 18847   378.295   172.517   293.229
 18850   380.703   145.677   129.665
 18858   356.649   480.835   348.688
 18864   169.242   249.162   328.425
 18865   164.825   217.002   426.241
 18869   132.376   164.162   452.467
 18871   150.647   444.330   462.913
 18872   186.719   450.153   318.068
 18874   215.061   404.855   377.461
 18875   500.069   374.714   371.887
 18887   392.268   502.171   268.760
 18897   501.307   514.407   434.944
 18903   357.214    65.176   520.692
 18904   352.958    36.870   334.377
 18905   357.721   239.005   373.083
 18906   332.352   173.142   211.058
 18907   329.850   191.617   277.022
 18908   167.556   426.725   377.524
 18910   204.603   336.729   507.604
 18911   226.114   342.808   404.076
 18913   189.250    61.475   181.378
 18914   468.468   293.379   246.157
 18916   549.788   254.180   501.425
 18918   609.116   141.982   260.400
 18919   268.632   461.214   467.348
 18922   297.105   424.064   111.736
 18923   382.585   134.173   386.323
 18927   452.037   247.919   320.288
 18933    81.332   511.583   363.021
 18937   521.750   318.215   413.803
 18939   510.534   545.361   233.223
 18940   510.224   556.767   245.274
 18941    68.152   127.694   348.080
 18942    31.299   541.483   313.579
 18946    30.353   550.361   340.137
 18948    87.001   553.802   472.063
 18954   334.399   261.448   278.505
 18956   391.122   313.898   225.053
 18960   440.800    27.139   312.706
 18961   156.377    54.563   434.812
 18962   120.871   602.433   338.313
 18964   170.111   186.280   424.006
 18965   216.012   245.756   286.450
 18967   183.800   255.274   470.053
 18972   154.270   213.710   495.262
 18973   161.046   223.243   510.687
 18976   329.282   592.238   381.948
 18984   369.486   386.936   493.704
 18986   383.079   538.196   342.739
 18987   446.945   520.500   361.149
 18988   439.563   358.481   324.341
 18989   464.532   343.949   252.888
 18993   448.690   311.788   294.618
 18999   440.460    83.031   326.898
 19002   217.630   395.308   399.079
 19004   440.019   528.869   347.258
 19005   386.585   504.522   419.982
 19011   444.143   265.667   296.855
 19017   607.153   411.660   347.676
 19024   369.733   456.058   413.685
 19025   352.559   596.711   366.478
 19030   203.486   137.573   425.784
 19031   377.218   531.673   343.411
 19032   332.254   499.852   458.834
 19036   536.331   165.952   407.393
 19037   537.896   162.503   381.057
 19038   169.037   277.922   485.256
 19041   283.821    93.260   486.345
 19049   264.066   530.778   395.861
 19050   259.595   520.116   440.195
 19054   245.199   494.379   488.992
 19055   542.055    90.290   481.531
 19058   582.440   153.686   538.467
 19062   571.904   204.711   516.907
 19066    24.623   493.851   289.802
 19067   545.783   445.873   463.382
 19069   542.088   486.952   393.942
 19070   592.379   380.665   506.101
 19071   545.634   546.369   333.888
 19077   347.001   179.809   381.372
 19078   322.624   190.001   358.617
 19082   341.323   203.098   429.428
 19083   306.729   107.654   415.065
 19085   446.090    97.990   403.730
 19086   445.520   115.168   449.698
 19088   413.814    84.607   536.402
 19090   102.249   237.304   481.426
 19091   290.931    54.369   380.929
 19093   309.512   422.533   358.420
 19094   162.409   134.287   408.459
 19095    94.627   115.327   420.500
 19099   115.665   193.523   235.789
 19104   504.092   474.654   483.067
 19107   476.024   432.705   511.242
 19112   494.233   428.980   468.951
 19113   554.247   490.790   428.624
 19116   175.865   488.636   217.388
 19127   448.491   268.648   396.201
 19128   424.886   229.155   427.821
 19132   363.290   104.626   356.107
 19145   203.166   587.730   367.645
 19151   431.961   485.954   412.745
 19155   387.075   461.585   481.805
 19158   413.723   507.621   483.862
 19168   460.834   566.563   418.249
 19173   347.866   280.050   396.282
 19174   326.194   268.333   416.612
 19176   319.192   530.130   518.681
 19180   277.940   574.123   339.643
 19181    88.911   589.704   468.297
 19182    43.611   479.552   248.674
 19183   307.889    62.591   515.420
 19185   285.344    83.701   522.110
 19192   309.676   421.657   396.036
 19193   309.350   421.873   331.272
 19196   433.678   186.040   410.602
 19197   462.835   160.182   526.559
 19198   450.277   170.311   453.026
 19207   504.274   499.832   350.031
 19208   180.686   147.673   482.231
 19211   222.786   245.250   554.077
 19216   128.063   143.183   521.228
 19219   479.038   378.134   473.211
 19230   492.480   182.637   406.651
 19233   492.488   250.149   486.909
 19237   495.043   258.824   527.087
 19238   507.428   289.026   443.230
 19242   595.492   547.427   342.942
 19256   416.718    50.703   477.532
 19267   261.116   375.287   480.485
 19269   544.885   310.661   444.337
 19271   434.677   428.669   534.819
 19273   357.870   547.559   345.188
 19276   566.685   189.802   559.447
 19277   529.439   196.669   503.104
 19282   449.773   384.517   455.018
 19283   431.502   319.239   501.788
 19286   297.267   348.344   540.066
 19287   312.243   183.252   453.401
 19289   292.510   214.792   465.781
 19298   354.423   182.724   520.998
 19302   253.033   475.965   431.150
 19305   178.826   187.351   435.943
 19309   518.154    16.398   578.723
 19312   499.939   508.127   513.101
 19313   383.797   434.395   308.863
 19335   183.707   416.100   403.560
 19336   391.803   214.602   537.330
 19349   354.491   552.097   550.899
 19354   410.854    60.446   534.448
 19359   199.775   452.926   612.157
 19363   131.698   290.370   494.738
 19364   116.768   345.571   477.191
 19365   163.796   376.908   542.425
 19367   234.970   363.589   552.669
 19370   197.137    41.307   516.673
 19374   156.442    78.758   525.904
 19382   534.459   174.987   449.157
 19383   393.215   293.425   520.859
 19386   323.614   578.371   516.878
 19387   308.891   595.021   513.681
 19391   466.547   297.965   490.145
 19396   300.766   188.546   604.656
 19398   381.786   233.981   564.103
 19399   376.900   262.966   559.387
 19406   539.938   583.399   572.661
 19407   555.649   562.269   536.573
 19408   581.555    62.099   519.414
 19409   580.860   104.159   614.194
 19412   382.346   332.418   566.338
 19414   443.370   361.931   536.798
 19416   346.444   368.351   516.713
 19419   312.973   426.112   493.044
 19427   440.285   161.190   563.433
 19428   528.265   291.544   497.241
 19429   546.107   443.486   517.408
 19432   557.771   407.720   574.873
 19433   576.163   429.593   501.519
 19437   244.658    36.691   603.199
 19440   224.056     8.246   496.682
 19445   287.036   568.859   447.345
